id,room_id,partner_id,room_risk_score_id,room_recommendation_id,snapshot_date,primary_action,secondary_actions_json,priority_score,action_reason_json,candidate_actions_json,generated_at,created_at,updated_at
1510,3332,19,1510,,12/5/2026,price_adjustment,"[""campaign_launch""]",81,"{""strategy"": ""growth_first"", ""risk_class"": ""high"", ""campaign_type"": null, ""price_gap_pct"": 32.7, ""primary_issue"": ""overpriced"", ""discount_targets"": [""rent_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 6700, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""rent_only"", ""risk_confidence_score"": 38.18, ""has_discount_component"": true}","[{""type"": ""price_adjustment"", ""label"": ""Reduce price by 15-20% to realign with similar rooms""}, {""type"": ""campaign_launch"", ""label"": ""Re-launch demand after the price reset""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1511,3333,19,1511,,12/5/2026,campaign_launch,"[""price_adjustment"", ""listing_refresh""]",73,"{""strategy"": ""growth_first"", ""risk_class"": ""high"", ""campaign_type"": 1, ""price_gap_pct"": 11.1, ""primary_issue"": ""low_visibility"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 6000, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 38.18, ""has_discount_component"": true}","[{""type"": ""campaign_launch"", ""label"": ""Launch a short discount campaign with visibility support""}, {""type"": ""listing_refresh"", ""label"": ""Refresh title image and first-screen copy""}, {""type"": ""price_adjustment"", ""label"": ""Test a 5-10% price adjustment to improve competitiveness""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1512,3334,19,1512,,12/5/2026,campaign_launch,"[""listing_refresh""]",63,"{""strategy"": ""growth_first"", ""risk_class"": ""medium"", ""campaign_type"": 1, ""price_gap_pct"": -100, ""primary_issue"": ""low_visibility"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 0, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 50.6, ""has_discount_component"": true}","[{""type"": ""campaign_launch"", ""label"": ""Launch a short discount campaign with visibility support""}, {""type"": ""listing_refresh"", ""label"": ""Refresh title image and first-screen copy""}, {""type"": ""price_adjustment"", ""label"": ""Review pricing only after demand signal improves""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1513,3335,19,1513,,12/5/2026,price_adjustment,"[""campaign_launch""]",81,"{""strategy"": ""growth_first"", ""risk_class"": ""high"", ""campaign_type"": null, ""price_gap_pct"": 27.7, ""primary_issue"": ""overpriced"", ""discount_targets"": [""rent_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 6000, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""rent_only"", ""risk_confidence_score"": 36.02, ""has_discount_component"": true}","[{""type"": ""price_adjustment"", ""label"": ""Test a 10-15% price reduction against similar rooms""}, {""type"": ""campaign_launch"", ""label"": ""Re-launch demand after the price reset""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1514,3336,19,1514,,12/5/2026,price_adjustment,"[""campaign_launch""]",81,"{""strategy"": ""growth_first"", ""risk_class"": ""high"", ""campaign_type"": null, ""price_gap_pct"": 39.5, ""primary_issue"": ""overpriced"", ""discount_targets"": [""rent_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 3000, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""rent_only"", ""risk_confidence_score"": 52.76, ""has_discount_component"": true}","[{""type"": ""price_adjustment"", ""label"": ""Reduce price by 15-20% to realign with similar rooms""}, {""type"": ""campaign_launch"", ""label"": ""Re-launch demand after the price reset""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1515,3337,19,1515,,12/5/2026,price_adjustment,"[""campaign_launch""]",81,"{""strategy"": ""growth_first"", ""risk_class"": ""high"", ""campaign_type"": null, ""price_gap_pct"": 39.5, ""primary_issue"": ""overpriced"", ""discount_targets"": [""rent_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 3000, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""rent_only"", ""risk_confidence_score"": 52.76, ""has_discount_component"": true}","[{""type"": ""price_adjustment"", ""label"": ""Reduce price by 15-20% to realign with similar rooms""}, {""type"": ""campaign_launch"", ""label"": ""Re-launch demand after the price reset""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1516,3338,19,1516,,12/5/2026,price_adjustment,"[""campaign_launch""]",81,"{""strategy"": ""growth_first"", ""risk_class"": ""high"", ""campaign_type"": null, ""price_gap_pct"": 39.5, ""primary_issue"": ""overpriced"", ""discount_targets"": [""rent_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 3000, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""rent_only"", ""risk_confidence_score"": 52.76, ""has_discount_component"": true}","[{""type"": ""price_adjustment"", ""label"": ""Reduce price by 15-20% to realign with similar rooms""}, {""type"": ""campaign_launch"", ""label"": ""Re-launch demand after the price reset""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1517,3341,20,1517,,12/5/2026,campaign_launch,"[""listing_refresh""]",63,"{""strategy"": ""growth_first"", ""risk_class"": ""medium"", ""campaign_type"": 1, ""price_gap_pct"": 0, ""primary_issue"": ""low_visibility"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 11700, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""has_discount_component"": true}","[{""type"": ""campaign_launch"", ""label"": ""Launch a short discount campaign with visibility support""}, {""type"": ""listing_refresh"", ""label"": ""Refresh title image and first-screen copy""}, {""type"": ""price_adjustment"", ""label"": ""Review pricing only after demand signal improves""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1518,3343,20,1518,,12/5/2026,campaign_launch,"[""price_adjustment"", ""listing_refresh""]",73,"{""strategy"": ""growth_first"", ""risk_class"": ""high"", ""campaign_type"": 1, ""price_gap_pct"": 12.6, ""primary_issue"": ""low_visibility"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 7000, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""has_discount_component"": true}","[{""type"": ""campaign_launch"", ""label"": ""Launch a short discount campaign with visibility support""}, {""type"": ""listing_refresh"", ""label"": ""Refresh title image and first-screen copy""}, {""type"": ""price_adjustment"", ""label"": ""Test a 5-10% price adjustment to improve competitiveness""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1519,3345,20,1519,,12/5/2026,campaign_launch,"[""listing_refresh""]",63,"{""strategy"": ""growth_first"", ""risk_class"": ""medium"", ""campaign_type"": 1, ""price_gap_pct"": -3, ""primary_issue"": ""low_visibility"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""medium"", ""room_price_per_day"": 11500, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 50.6, ""has_discount_component"": true}","[{""type"": ""campaign_launch"", ""label"": ""Launch a short discount campaign with visibility support""}, {""type"": ""listing_refresh"", ""label"": ""Refresh title image and first-screen copy""}, {""type"": ""price_adjustment"", ""label"": ""Review pricing only after demand signal improves""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1520,3349,24,1520,,12/5/2026,campaign_launch,"[""listing_refresh""]",63,"{""strategy"": ""growth_first"", ""risk_class"": ""medium"", ""campaign_type"": 1, ""price_gap_pct"": -2.8, ""primary_issue"": ""low_visibility"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 2600, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""has_discount_component"": true}","[{""type"": ""campaign_launch"", ""label"": ""Launch a short discount campaign with visibility support""}, {""type"": ""listing_refresh"", ""label"": ""Refresh title image and first-screen copy""}, {""type"": ""price_adjustment"", ""label"": ""Review pricing only after demand signal improves""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1521,3350,26,1521,,12/5/2026,campaign_launch,"[""listing_refresh""]",63,"{""strategy"": ""growth_first"", ""risk_class"": ""medium"", ""campaign_type"": 1, ""price_gap_pct"": -5.7, ""primary_issue"": ""low_visibility"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 3633.33, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""has_discount_component"": true}","[{""type"": ""campaign_launch"", ""label"": ""Launch a short discount campaign with visibility support""}, {""type"": ""listing_refresh"", ""label"": ""Refresh title image and first-screen copy""}, {""type"": ""price_adjustment"", ""label"": ""Review pricing only after demand signal improves""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1522,3351,31,1522,,12/5/2026,price_adjustment,"[""campaign_launch""]",81,"{""strategy"": ""growth_first"", ""risk_class"": ""high"", ""campaign_type"": null, ""price_gap_pct"": 24.3, ""primary_issue"": ""overpriced"", ""discount_targets"": [""rent_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 4400, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""rent_only"", ""risk_confidence_score"": 57.8, ""has_discount_component"": true}","[{""type"": ""price_adjustment"", ""label"": ""Test a 10-15% price reduction against similar rooms""}, {""type"": ""campaign_launch"", ""label"": ""Re-launch demand after the price reset""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1523,3354,29,1523,,12/5/2026,campaign_launch,"[""listing_refresh""]",63,"{""strategy"": ""growth_first"", ""risk_class"": ""medium"", ""campaign_type"": 1, ""price_gap_pct"": -3.2, ""primary_issue"": ""low_visibility"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 2233.33, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 42.5, ""has_discount_component"": true}","[{""type"": ""campaign_launch"", ""label"": ""Launch a short discount campaign with visibility support""}, {""type"": ""listing_refresh"", ""label"": ""Refresh title image and first-screen copy""}, {""type"": ""price_adjustment"", ""label"": ""Review pricing only after demand signal improves""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1524,3355,29,1524,,12/5/2026,campaign_launch,"[""listing_refresh""]",63,"{""strategy"": ""growth_first"", ""risk_class"": ""medium"", ""campaign_type"": 1, ""price_gap_pct"": -3.2, ""primary_issue"": ""low_visibility"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 2233.33, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 42.5, ""has_discount_component"": true}","[{""type"": ""campaign_launch"", ""label"": ""Launch a short discount campaign with visibility support""}, {""type"": ""listing_refresh"", ""label"": ""Refresh title image and first-screen copy""}, {""type"": ""price_adjustment"", ""label"": ""Review pricing only after demand signal improves""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1525,3356,29,1525,,12/5/2026,campaign_launch,"[""listing_refresh""]",63,"{""strategy"": ""growth_first"", ""risk_class"": ""medium"", ""campaign_type"": 1, ""price_gap_pct"": -3.2, ""primary_issue"": ""low_visibility"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 2233.33, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 42.5, ""has_discount_component"": true}","[{""type"": ""campaign_launch"", ""label"": ""Launch a short discount campaign with visibility support""}, {""type"": ""listing_refresh"", ""label"": ""Refresh title image and first-screen copy""}, {""type"": ""price_adjustment"", ""label"": ""Review pricing only after demand signal improves""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1526,3357,29,1526,,12/5/2026,campaign_launch,"[""listing_refresh""]",63,"{""strategy"": ""growth_first"", ""risk_class"": ""medium"", ""campaign_type"": 1, ""price_gap_pct"": -3.2, ""primary_issue"": ""low_visibility"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 2233.33, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 42.5, ""has_discount_component"": true}","[{""type"": ""campaign_launch"", ""label"": ""Launch a short discount campaign with visibility support""}, {""type"": ""listing_refresh"", ""label"": ""Refresh title image and first-screen copy""}, {""type"": ""price_adjustment"", ""label"": ""Review pricing only after demand signal improves""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1527,3358,29,1527,,12/5/2026,campaign_launch,"[""listing_refresh""]",63,"{""strategy"": ""growth_first"", ""risk_class"": ""medium"", ""campaign_type"": 1, ""price_gap_pct"": 0, ""primary_issue"": ""low_visibility"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""broad"", ""room_price_per_day"": 2333.33, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 33.86, ""has_discount_component"": true}","[{""type"": ""campaign_launch"", ""label"": ""Launch a short discount campaign with visibility support""}, {""type"": ""listing_refresh"", ""label"": ""Refresh title image and first-screen copy""}, {""type"": ""price_adjustment"", ""label"": ""Review pricing only after demand signal improves""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
1528,3359,31,1528,,12/5/2026,campaign_launch,"[""listing_refresh""]",63,"{""strategy"": ""growth_first"", ""risk_class"": ""medium"", ""campaign_type"": 1, ""price_gap_pct"": 0, ""primary_issue"": ""low_visibility"", ""discount_targets"": [""rent_fee"", ""cleaning_fee"", ""other_fee"", ""season_fee"", ""option_fee"", ""initial_fee""], ""benchmark_strength"": ""strong"", ""room_price_per_day"": 3520, ""revenue_anchor_type"": ""epr_fallback"", ""discount_target_scope"": ""all_discountable_fees"", ""risk_confidence_score"": 57.8, ""has_discount_component"": true}","[{""type"": ""campaign_launch"", ""label"": ""Launch a short discount campaign with visibility support""}, {""type"": ""listing_refresh"", ""label"": ""Refresh title image and first-screen copy""}, {""type"": ""price_adjustment"", ""label"": ""Review pricing only after demand signal improves""}]",12/5/2026 10:49,12/5/2026 10:49,12/5/2026 10:49
